ESTU_TIPODOCUMENTO|ESTU_NACIONALIDAD|ESTU_GENERO|ESTU_FECHANACIMIENTO|PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_PAIS_RESIDE|ESTU_TIENEETNIA|ESTU_ETNIA|ESTU_COD_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|FAMI_ESTRATOVIVIENDA|FAMI_PERSONASHOGAR|FAMI_CUARTOSHOGAR|FAMI_EDUCACIONPADRE|FAMI_EDUCACIONMADRE|FAMI_TRABAJOLABORPADRE|FAMI_TRABAJOLABORMADRE|FAMI_TIENEINTERNET|FAMI_TIENESERVICIOTV|FAMI_TIENECOMPUTADOR|FAMI_TIENELAVADORA|FAMI_TIENEHORNOMICROOGAS|FAMI_TIENEAUTOMOVIL|FAMI_TIENEMOTOCICLETA|FAMI_TIENECONSOLAVIDEOJUEGOS|FAMI_NUMLIBROS|FAMI_COMELECHEDERIVADOS|FAMI_COMECARNEPESCADOHUEVO|FAMI_COMECEREALFRUTOSLEGUMBRE|FAMI_SITUACIONECONOMICA|ESTU_DEDICACIONLECTURADIARIA|ESTU_DEDICACIONINTERNET|ESTU_HORASSEMANATRABAJA|ESTU_TIPOREMUNERACION|COLE_CODIGO_ICFES|COLE_COD_DANE_ESTABLECIMIENTO|COLE_NOMBRE_ESTABLECIMIENTO|COLE_GENERO|COLE_NATURALEZA|COLE_CALENDARIO|COLE_BILINGUE|COLE_CARACTER|COLE_COD_DANE_SEDE|COLE_NOMBRE_SEDE|COLE_SEDE_PRINCIPAL|COLE_AREA_UBICACION|COLE_JORNADA|COLE_COD_MCPIO_UBICACION|COLE_COD_DEPTO_UBICACION|ESTU_PRIVADO_LIBERTAD|ESTU_COD_MCPIO_PRESENTACION|ESTU_COD_DEPTO_PRESENTACION|PUNT_LECTURA_CRITICA|PERCENTIL_LECTURA_CRITICA|DESEMP_LECTURA_CRITICA|PUNT_MATEMATICAS|PERCENTIL_MATEMATICAS|DESEMP_MATEMATICAS|PUNT_C_NATURALES|PERCENTIL_C_NATURALES|DESEMP_C_NATURALES|PUNT_SOCIALES_CIUDADANAS|PERCENTIL_SOCIALES_CIUDADANAS|DESEMP_SOCIALES_CIUDADANAS|PUNT_INGLES|PERCENTIL_INGLES|DESEMP_INGLES|PUNT_GLOBAL|PERCENTIL_GLOBAL|ESTU_INSE_INDIVIDUAL|ESTU_NSE_INDIVIDUAL|ESTU_NSE_ESTABLECIMIENTO|ESTU_ESTADOINVESTIGACION|ESTU_GENERACION-E
TI|COLOMBIA|F|09/10/2001|20191|SB11201910046075|ESTUDIANTE|COLOMBIA|No|-|68|68276|Estrato 2|5 a 6|Tres|Primaria completa|Técnica o tecnológica completa|No sabe|Es vendedor o trabaja en atención al público|Si|Si|Si|Si|No|Si|No|No|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|1 o 2 veces por semana|Igual|No leo por entretenimiento|Entre 30 y 60 minutos|0|No|136788|368276002951|COLEGIO NUEVO MUNDO|MIXTO|NO OFICIAL|A|-|ACADÉMICO|368276002951|COLEGIO NUEVO MUNDO - SEDE PRINCIPAL|S|URBANO|SABATINA|68276|68|N|68001|68|61|56|3|32|6|1|47|33|2|54|49|2|42|21|A-|240|31|57.2263650819125|3|2|PUBLICAR|NO
TI|COLOMBIA|M|07/09/2001|20191|SB11201910046051|ESTUDIANTE|COLOMBIA|No|-|68|68276|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|136788|368276002951|COLEGIO NUEVO MUNDO|MIXTO|NO OFICIAL|A|-|ACADÉMICO|368276002951|COLEGIO NUEVO MUNDO - SEDE PRINCIPAL|S|URBANO|SABATINA|68276|68|N|68001|68|35|3|1|50|33|2|40|17|1|30|5|1|43|21|A-|195|12|NA|NA|2|PUBLICAR|NO
CC|COLOMBIA|M|06/05/2000|20191|SB11201910046027|ESTUDIANTE|COLOMBIA|No|-|68|68276|Estrato 2|5 a 6|Seis o mas|Primaria incompleta|Primaria incompleta|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Si|Si|Si|Si|Si|No|Si|Si|0 A 10 LIBROS|3 a 5 veces por semana|Todos o casi todos los días|3 a 5 veces por semana|Igual|No leo por entretenimiento|Más de 3 horas|Más de 30 horas|Si, en efectivo|136788|368276002951|COLEGIO NUEVO MUNDO|MIXTO|NO OFICIAL|A|-|ACADÉMICO|368276002951|COLEGIO NUEVO MUNDO - SEDE PRINCIPAL|S|URBANO|SABATINA|68276|68|N|68001|68|44|16|2|39|14|2|38|13|1|36|13|1|41|19|A-|197|13|52.8801234010859|3|2|PUBLICAR|NO
CC|COLOMBIA|M|11/12/1999|20191|SB11201910045892|ESTUDIANTE|COLOMBIA|No|-|68|68276|Estrato 2|5 a 6|Cuatro|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|No|No|Si|Si|26 A 100 LIBROS|Todos o casi todos los días|3 a 5 veces por semana|Nunca o rara vez comemos eso|Mejor|No leo por entretenimiento|Entre 1 y 3 horas|Menos de 10 horas|Si, en efectivo|136788|368276002951|COLEGIO NUEVO MUNDO|MIXTO|NO OFICIAL|A|-|ACADÉMICO|368276002951|COLEGIO NUEVO MUNDO - SEDE PRINCIPAL|S|URBANO|SABATINA|68276|68|N|68001|68|50|29|2|36|10|2|45|29|2|48|36|2|61|52|A2|230|27|54.6695328504804|3|2|PUBLICAR|NO
TI|COLOMBIA|M|29/07/2000|20191|SB11201910022784|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 1|3 a 4|Tres|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Es vendedor o trabaja en atención al público|No aplica|Si|Si|Si|Si|Si|Si|Si|Si|26 A 100 LIBROS|3 a 5 veces por semana|1 o 2 veces por semana|Nunca o rara vez comemos eso|Peor|Entre 30 y 60 minutos|Más de 3 horas|Más de 30 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|48|24|2|45|25|2|38|15|1|39|19|1|60|49|A2|219|23|56.733240940057|3|2|PUBLICAR|NO
CC|COLOMBIA|F|20/05/1999|20191|SB11201910058967|ESTUDIANTE|COLOMBIA|No|-|15|15001|-|3 a 4|Dos|-|-|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Trabaja en el hogar, no trabaja o estudia|-|-|Si|No|No|No|No|No|-|-|-|-|Igual|-|-|Menos de 10 horas|No|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|43|15|2|34|8|1|33|5|1|37|15|1|34|9|A-|183|8|47.044347494831|2|2|PUBLICAR|NO
CC|COLOMBIA|M|19/09/1993|20191|SB11201910013511|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 3|7 a 8|Cuatro|Primaria incompleta|Primaria completa|Es operario de máquinas o conduce vehículos (taxita, chofer)|Trabaja en el hogar, no trabaja o estudia|Si|Si|No|Si|No|No|No|No|MÁS DE 100 LIBROS|3 a 5 veces por semana|3 a 5 veces por semana|1 o 2 veces por semana|Igual|Entre 30 y 60 minutos|Más de 3 horas|Entre 21 y 30 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|39|8|2|35|9|1|40|18|1|40|21|1|25|2|A-|187|9|45.175484632353|2|2|PUBLICAR|NO
TI|COLOMBIA|M|28/08/2001|20191|SB11201910013496|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 2|9 o más|Seis o mas|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Trabaja como personal de limpieza, mantenimiento, seguridad o construcción|Trabaja como personal de limpieza, mantenimiento, seguridad o construcción|-|-|Si|Si|Si|No|No|Si|-|-|-|-|Igual|-|-|0|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|51|30|3|35|8|1|42|23|2|47|34|2|53|39|A1|222|24|52.9727735394376|3|2|PUBLICAR|NO
CC|COLOMBIA|F|03/08/2000|20191|SB11201910014696|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 1|3 a 4|Dos|No Aplica|Técnica o tecnológica completa|No aplica|Trabaja por cuenta propia (por ejemplo plomero, electricista)|No|Si|No|No|Si|No|No|No|MÁS DE 100 LIBROS|1 o 2 veces por semana|Nunca o rara vez comemos eso|Nunca o rara vez comemos eso|Igual|Entre 1 y 2 horas|No Navega Internet|Más de 30 horas|No|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|34|3|1|54|43|3|35|8|1|41|24|2|48|31|A1|208|18|43.3840297193099|2|2|PUBLICAR|NO
CC|COLOMBIA|M|03/05/2000|20191|SB11201910013469|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 1|3 a 4|Tres|Primaria incompleta|Primaria completa|Es agricultor, pesquero o jornalero|Trabaja en el hogar, no trabaja o estudia|No|No|No|Si|No|No|No|No|0 A 10 LIBROS|1 o 2 veces por semana|Todos o casi todos los días|Nunca o rara vez comemos eso|Igual|No leo por entretenimiento|Más de 3 horas|Menos de 10 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|47|22|2|45|24|2|43|25|2|44|29|2|47|29|A-|225|25|36.2433178601793|1|2|PUBLICAR|NO
CC|COLOMBIA|M|19/11/1998|20191|SB11201910047496|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 1|5 a 6|Tres|Primaria incompleta|Secundaria (Bachillerato) completa|Es operario de máquinas o conduce vehículos (taxita, chofer)|Trabaja como personal de limpieza, mantenimiento, seguridad o construcción|No|Si|No|No|No|No|No|No|0 A 10 LIBROS|3 a 5 veces por semana|1 o 2 veces por semana|3 a 5 veces por semana|Igual|30 minutos o menos|30 minutos o menos|Más de 30 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|54|38|3|40|16|2|36|10|1|47|36|2|29|4|A-|215|21|38.8300537015363|1|2|PUBLICAR|NO
CC|COLOMBIA|M|11/07/2000|20191|SB11201910058783|ESTUDIANTE|COLOMBIA|No|-|15|15001|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|39|8|2|50|33|2|38|13|1|32|7|1|45|26|A-|201|15|NA|NA|2|PUBLICAR|NO
TI|COLOMBIA|F|24/04/2001|20191|SB11201910063773|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 4|3 a 4|Tres|Primaria completa|Primaria completa|Es operario de máquinas o conduce vehículos (taxita, chofer)|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Si|Si|Si|Si|Si|No|No|No|-|3 a 5 veces por semana|Nunca o rara vez comemos eso|3 a 5 veces por semana|Mejor|30 minutos o menos|Entre 30 y 60 minutos|Menos de 10 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|67|75|4|63|62|3|49|36|2|60|61|3|51|36|A1|295|55|50.2146745989054|2|2|PUBLICAR|NO
CC|COLOMBIA|M|12/01/2001|20191|SB11201910013576|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 3|3 a 4|Uno|Educación profesional incompleta|Educación profesional completa|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|No|Si|Si|Si|Si|Si|Si|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|1 o 2 veces por semana|Mejor|No leo por entretenimiento|Entre 30 y 60 minutos|0|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|44|16|2|33|7|1|32|4|1|34|10|1|34|8|A-|178|6|64.4294458742254|4|2|PUBLICAR|NO
TI|COLOMBIA|F|02/03/2001|20191|SB11201910014705|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 3|3 a 4|Cuatro|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Es operario de máquinas o conduce vehículos (taxita, chofer)|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Si|Si|Si|Si|Si|Si|No|No|26 A 100 LIBROS|1 o 2 veces por semana|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 1 y 2 horas|30 minutos o menos|0|No|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|56|42|3|52|39|3|60|60|3|37|16|1|56|43|A1|258|39|59.1113430277021|3|2|PUBLICAR|NO
CC|COLOMBIA|M|25/08/2000|20191|SB11201910013426|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 2|1 a 2|Uno|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Si|Si|No|Si|No|No|No|No|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Peor|30 minutos o menos|Entre 1 y 3 horas|Más de 30 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|57|46|3|51|35|3|54|47|2|52|44|2|47|29|A-|265|42|51.5253713695632|3|2|PUBLICAR|NO
CC|COLOMBIA|M|20/06/2000|20191|SB11201910036773|ESTUDIANTE|COLOMBIA|No|-|15|15001|-|3 a 4|-|Secundaria (Bachillerato) completa|Educación profesional completa|Es agricultor, pesquero o jornalero|Es vendedor o trabaja en atención al público|Si|Si|Si|-|-|Si|-|-|11 A 25 LIBROS|3 a 5 veces por semana|Todos o casi todos los días|3 a 5 veces por semana|Peor|30 minutos o menos|Entre 1 y 3 horas|Menos de 10 horas|Si, en especie|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|70|83|4|69|77|3|67|79|3|73|92|4|64|56|A2|347|81|58.0105010942506|3|2|PUBLICAR|NO
CC|COLOMBIA|M|22/01/1997|20191|SB11201910022798|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 2|5 a 6|Cuatro|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja como personal de limpieza, mantenimiento, seguridad o construcción|Si|No|Si|Si|No|No|No|No|11 A 25 LIBROS|3 a 5 veces por semana|3 a 5 veces por semana|Nunca o rara vez comemos eso|Peor|30 minutos o menos|Entre 1 y 3 horas|Más de 30 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|57|45|3|57|49|3|58|54|3|51|42|2|60|49|A2|280|48|48.4709804096301|2|2|PUBLICAR|NO
TI|COLOMBIA|F|24/07/2001|20191|SB11201910035823|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 2|1 a 2|Dos|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) incompleta|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|No|Si|No|0 A 10 LIBROS|3 a 5 veces por semana|3 a 5 veces por semana|3 a 5 veces por semana|Mejor|No leo por entretenimiento|30 minutos o menos|0|No|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|44|17|2|36|10|2|36|11|1|34|10|1|39|15|A-|188|10|53.4272989340535|3|2|PUBLICAR|NO
CC|COLOMBIA|F|18/04/2000|20191|SB11201910064436|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 2|3 a 4|Dos|Secundaria (Bachillerato) incompleta|Secundaria (Bachillerato) incompleta|No aplica|Es vendedor o trabaja en atención al público|Si|Si|No|Si|Si|No|No|No|0 A 10 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|No leo por entretenimiento|Más de 3 horas|0|No|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|49|26|2|52|38|3|44|26|2|38|17|1|41|18|A-|227|26|52.328784838608|3|2|PUBLICAR|NO
TI|COLOMBIA|F|27/11/2000|20191|SB11201910035789|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 4|5 a 6|Tres|Educación profesional completa|Educación profesional completa|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|No|No|No|No|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Igual|Más de 2 horas|Entre 1 y 3 horas|0|No|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|70|83|4|67|71|3|70|86|3|76|96|4|86|95|B+|360|88|60.2316121276252|3|2|PUBLICAR|NO
CC|COLOMBIA|F|03/06/2000|20191|SB11201910058624|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 3|9 o más|Seis o mas|Secundaria (Bachillerato) incompleta|Secundaria (Bachillerato) incompleta|Es vendedor o trabaja en atención al público|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|No|No|No|Si|26 A 100 LIBROS|1 o 2 veces por semana|1 o 2 veces por semana|Nunca o rara vez comemos eso|Igual|30 minutos o menos|Entre 30 y 60 minutos|Menos de 10 horas|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|51|30|3|39|14|2|36|10|1|42|26|2|44|24|A-|211|19|49.9603476051811|2|2|PUBLICAR|NO
CC|COLOMBIA|M|02/05/1999|20191|SB11201910047596|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 3|5 a 6|Cuatro|Secundaria (Bachillerato) incompleta|Secundaria (Bachillerato) completa|Trabaja en el hogar, no trabaja o estudia|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|No|No|No|No|No|11 A 25 LIBROS|3 a 5 veces por semana|1 o 2 veces por semana|1 o 2 veces por semana|Peor|30 minutos o menos|Entre 1 y 3 horas|0|Si, en efectivo|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|63|64|3|60|56|3|59|57|3|52|45|2|56|44|A1|292|53|47.7914105044568|2|2|PUBLICAR|NO
CC|COLOMBIA|M|20/07/1999|20191|SB11201910058846|ESTUDIANTE|COLOMBIA|No|-|15|15001|Estrato 3|-|-|Primaria completa|Técnica o tecnológica completa|-|-|Si|Si|-|-|-|-|-|-|11 A 25 LIBROS|-|1 o 2 veces por semana|3 a 5 veces por semana|-|No leo por entretenimiento|Entre 1 y 3 horas|-|-|126870|315001003691|CENTRO EDUCATIVO SAN AGUSTIN|MIXTO|NO OFICIAL|A|-|ACADÉMICO|315001003691|CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL|S|URBANO|MAÑANA|15001|15|N|15001|15|50|27|2|44|21|2|37|12|1|39|19|1|46|27|A-|214|20|NA|NA|2|PUBLICAR|NO
TI|COLOMBIA|F|27/03/2003|20191|SB11201910012200|ESTUDIANTE|COLOMBIA|Si|Comunidad afrodescendiente|76|76520|Estrato 3|1 a 2|Dos|Postgrado|Técnica o tecnológica completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Si|Si|Si|Si|Si|No|No|Si|26 A 100 LIBROS|3 a 5 veces por semana|Todos o casi todos los días|Todos o casi todos los días|Mejor|Entre 1 y 2 horas|Más de 3 horas|0|No|018614|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|FEMENINO|NO OFICIAL|B|N|ACADÉMICO|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|S|URBANO|COMPLETA|76520|76|N|76520|76|76|95|4|71|83|4|75|95|4|75|94|4|80|81|B+|373|94|67.822581559891|4|4|PUBLICAR|NO
TI|COLOMBIA|F|03/12/2002|20191|SB11201910018383|ESTUDIANTE|COLOMBIA|No|-|76|76520|Estrato 5|3 a 4|Cuatro|Secundaria (Bachillerato) incompleta|Educación profesional completa|Pensionado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|No|11 A 25 LIBROS|1 o 2 veces por semana|Todos o casi todos los días|3 a 5 veces por semana|Igual|Más de 2 horas|Más de 3 horas|0|No|018614|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|FEMENINO|NO OFICIAL|B|N|ACADÉMICO|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|S|URBANO|COMPLETA|76520|76|N|76520|76|65|68|3|71|82|4|77|98|4|68|79|3|75|72|B1|353|84|62.6330835532915|3|4|PUBLICAR|NO
TI|COLOMBIA|F|10/04/2002|20191|SB11201910018381|ESTUDIANTE|COLOMBIA|No|-|76|76520|Estrato 2|3 a 4|Tres|Educación profesional incompleta|Educación profesional completa|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Trabaja en el hogar, no trabaja o estudia|Si|No|Si|Si|Si|Si|Si|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Igual|Entre 30 y 60 minutos|Entre 1 y 3 horas|0|Si, en efectivo|018614|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|FEMENINO|NO OFICIAL|B|N|ACADÉMICO|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|S|URBANO|COMPLETA|76520|76|N|76520|76|69|81|4|77|93|4|81|100|4|81|99|4|81|84|B+|387|97|64.7695795430613|4|4|PUBLICAR|NO
TI|COLOMBIA|F|30/12/2002|20191|SB11201910018406|ESTUDIANTE|COLOMBIA|No|-|76|76520|Estrato 4|5 a 6|Cuatro|Postgrado|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|Si|Si|MÁS DE 100 LIBROS|1 o 2 veces por semana|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 30 y 60 minutos|Entre 30 y 60 minutos|0|No|018614|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|FEMENINO|NO OFICIAL|B|N|ACADÉMICO|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|S|URBANO|COMPLETA|76520|76|N|76520|76|71|86|4|74|89|4|79|100|4|72|90|4|78|79|B1|372|93|81.1516075197506|4|4|PUBLICAR|NO
TI|COLOMBIA|F|17/02/2002|20191|SB11201910020806|ESTUDIANTE|COLOMBIA|No|-|76|76520|Estrato 2|-|-|Técnica o tecnológica completa|Técnica o tecnológica completa|-|-|Si|Si|-|-|-|-|-|-|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|-|Entre 30 y 60 minutos|Más de 3 horas|-|-|018614|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|FEMENINO|NO OFICIAL|B|N|ACADÉMICO|376520000208|HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS|S|URBANO|COMPLETA|76520|76|N|76520|76|73|90|4|75|91|4|79|99|4|74|93|4|79|81|B+|378|95|NA|NA|4|PUBLICAR|NO
